qpos_m,basket_offset_x_m,basket_offset_y_m,proxy_pass,proxy_predicts_collision,physical_aabb_overlap,oracle_contact,oracle_penetration,false_pass,false_reject,dynamic_contact_records,dynamic_point_count,dynamic_active_point_count,dynamic_penetration_point_count,dynamic_min_separation_m,dynamic_max_impulse_norm,dynamic_one_step_displacement_m,dynamic_cabinet_qpos_max_abs_error_m,production_static_contact_records,production_static_active_point_count,production_static_detects_contact,production_static_cabinet_qpos_max_abs_error_m
0.0675,0.15999999999999998,-0.2,True,False,True,True,True,True,False,39,124,46,43,-0.032612234354019165,5006.039550781436,0.035390252930873764,0.0,39,46,True,0.0
0.0675,0.18,-0.2,True,False,True,True,True,True,False,50,157,42,34,-0.032612234354019165,6132.914062500228,0.04750858576891581,0.0,50,42,True,0.0
0.0675,0.2,-0.2,True,False,True,True,True,True,False,38,133,74,74,-0.032612234354019165,6367.275878906487,0.021424921014461588,0.0,38,74,True,0.0
0.0675,0.22000000000000003,-0.2,True,False,True,True,True,True,False,31,107,47,31,-0.02226635068655014,3067.1528320313646,0.0847552249006004,0.0,31,47,True,0.0
0.0675,0.24000000000000005,-0.2,True,False,True,True,True,True,False,19,56,21,21,-0.022266343235969543,9.404696464538649,0.018608735621274172,0.0,19,21,True,0.0
0.0675,0.26000000000000006,-0.2,True,False,True,True,True,True,False,12,39,21,21,-0.022266343235969543,5.7644295692446,0.014106172518049642,0.0,12,21,True,0.0
0.0675,0.2800000000000001,-0.2,True,False,True,True,True,True,False,12,42,24,24,-0.022266343235969543,0.0,0.018969200622901902,0.0,12,24,True,0.0
0.0675,0.3,-0.2,True,False,True,True,True,True,False,16,51,20,20,-0.022266335785388947,109.1938018798837,0.02248131419978921,0.0,16,20,True,0.0
0.0675,0.32,-0.2,True,False,True,True,True,True,False,11,34,7,4,-0.014364585280418396,1.7581150531768939,0.009921984831689589,0.0,11,7,True,0.0
0.0675,0.34,-0.2,True,False,False,False,False,False,False,1,4,0,0,0.005635425448417664,0.0,1.4901161193847656e-08,0.0,1,0,False,0.0
0.0675,0.36000000000000004,-0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.38000000000000006,-0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.4000000000000001,-0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.42,-0.2,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.42,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.39999999999999997,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.38,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.36,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.33999999999999997,-0.18000000000000002,True,False,False,False,False,False,False,8,21,0,0,0.006585761904716492,0.0,1.4901161193847656e-08,0.0,8,0,False,0.0
0.0675,-0.31999999999999995,-0.18000000000000002,True,False,True,True,True,True,False,35,117,30,4,-0.007847398519515991,945.6924438476758,0.004811344145317574,0.0,35,30,True,0.0
0.0675,-0.3,-0.18000000000000002,True,False,True,True,True,True,False,49,158,56,40,-0.01102239266037941,4001.5788574219864,0.030946010199489594,0.0,48,55,True,0.0
0.0675,-0.27999999999999997,-0.18000000000000002,True,False,True,True,True,True,False,47,157,54,36,-0.010897196829319,3437.0590820313455,0.019902142051615706,0.0,47,54,True,0.0
0.0675,-0.26,-0.18000000000000002,True,False,True,True,True,True,False,48,146,39,27,-0.011027923785150051,3819.3002929688564,0.023943656444453582,0.0,48,39,True,0.0
0.0675,-0.24,-0.18000000000000002,False,True,True,True,True,False,False,49,171,57,40,-0.01110897958278656,3725.4707031251037,0.038185898462677725,0.0,49,57,True,0.0
0.0675,-0.21999999999999997,-0.18000000000000002,False,True,True,True,True,False,False,54,179,72,54,-0.01649262011051178,4760.848144531284,0.01457718013960245,0.0,54,72,True,0.0
0.0675,-0.19999999999999998,-0.18000000000000002,False,True,True,True,True,False,False,55,180,69,48,-0.035689130425453186,10192.105468750073,0.024018914208036098,0.0,55,69,True,0.0
0.0675,-0.18,-0.18000000000000002,False,True,True,True,True,False,False,77,235,61,40,-0.042627111077308655,8015.519531250057,0.011037711048848117,0.0,77,61,True,0.0
0.0675,-0.15999999999999998,-0.18000000000000002,False,True,True,True,True,False,False,73,247,105,76,-0.04479855298995972,9641.5429687502,0.009311650995923444,0.0,73,105,True,0.0
0.0675,-0.13999999999999996,-0.18000000000000002,False,True,True,True,True,False,False,74,224,79,53,-0.04479855298995972,10105.16894531271,0.012568343883886706,0.0,74,79,True,0.0
0.0675,-0.12,-0.18000000000000002,False,True,True,True,True,False,False,87,279,77,57,-0.04136936366558075,8139.546386718807,0.025606009445389603,0.0,87,77,True,0.0
0.0675,-0.09999999999999998,-0.18000000000000002,False,True,True,True,True,False,False,96,310,97,72,-0.039960116147994995,5788.286621093911,0.006352533188245498,0.0,96,97,True,0.0
0.0675,-0.07999999999999996,-0.18000000000000002,False,True,True,True,True,False,False,96,320,119,100,-0.02602490782737732,6197.442382812588,0.028444921703906074,0.0,96,119,True,0.0
0.0675,-0.06,-0.18000000000000002,False,True,True,True,True,False,False,82,280,104,89,-0.030384596437215805,8641.729492187593,0.008469363500262445,0.0,82,104,True,0.0
0.0675,-0.03999999999999998,-0.18000000000000002,False,True,True,True,True,False,False,94,310,82,70,-0.039960190653800964,7912.748046875085,0.005953263458583914,0.0,94,82,True,0.0
0.0675,-0.019999999999999962,-0.18000000000000002,False,True,True,True,True,False,False,91,306,131,122,-0.04479847475886345,7267.793945312577,0.015133491480297242,0.0,91,131,True,0.0
0.0675,0.0,-0.18000000000000002,False,True,True,True,True,False,False,93,298,94,81,-0.04479847475886345,6684.051757812595,0.009774149722121242,0.0,93,94,True,0.0
0.0675,0.020000000000000018,-0.18000000000000002,False,True,True,True,True,False,False,91,299,89,70,-0.04479847103357315,10960.416015625116,0.015492141513364635,0.0,91,89,True,0.0
0.0675,0.040000000000000036,-0.18000000000000002,False,True,True,True,True,False,False,100,320,92,66,-0.039960190653800964,5593.52685546881,0.006613341920756917,0.0,100,92,True,0.0
0.0675,0.06,-0.18000000000000002,False,True,True,True,True,False,False,95,326,143,123,-0.03132915124297142,8055.188476562565,0.011962282737599875,0.0,95,143,True,0.0
0.0675,0.08000000000000002,-0.18000000000000002,False,True,True,True,True,False,False,90,300,99,91,-0.02508009970188141,5539.255859375079,0.01891380547393001,0.0,90,99,True,0.0
0.0675,0.10000000000000003,-0.18000000000000002,False,True,True,True,True,False,False,82,261,74,66,-0.03996020555496216,8180.3701171875655,0.011524868143331214,0.0,82,74,True,0.0
0.0675,0.12000000000000005,-0.18000000000000002,False,True,True,True,True,False,False,73,232,77,64,-0.04479845240712166,5882.430175781433,0.004941324118983157,0.0,73,77,True,0.0
0.0675,0.14000000000000007,-0.18000000000000002,False,True,True,True,True,False,False,62,184,63,45,-0.04479845240712166,7900.017089843996,0.017593713037300104,0.0,62,63,True,0.0
0.0675,0.15999999999999998,-0.18000000000000002,False,True,True,True,True,False,False,54,170,60,44,-0.04479845240712166,9421.289062500293,0.007973973771239706,0.0,54,60,True,0.0
0.0675,0.18,-0.18000000000000002,False,True,True,True,True,False,False,67,221,55,35,-0.03996022045612335,6954.7329101563055,0.015360549522084068,0.0,67,55,True,0.0
0.0675,0.2,-0.18000000000000002,False,True,True,True,True,False,False,62,212,87,75,-0.036633625626564026,6729.746055256807,0.019571544064452086,0.0,62,87,True,0.0
0.0675,0.22000000000000003,-0.18000000000000002,False,True,True,True,True,False,False,49,165,59,31,-0.016633614897727966,4087.6367187501523,0.03306390437457513,0.0,49,59,True,0.0
0.0675,0.24000000000000005,-0.18000000000000002,False,True,True,True,True,False,False,40,122,27,21,-0.011082029901444912,1179.7094726562866,0.015891484172604893,0.0,40,27,True,0.0
0.0675,0.26000000000000006,-0.18000000000000002,True,False,True,True,True,True,False,32,110,33,21,-0.011005688458681107,1430.2851562500443,0.01355636988907059,0.0,32,33,True,0.0
0.0675,0.2800000000000001,-0.18000000000000002,True,False,True,True,True,True,False,26,97,36,24,-0.010907687246799469,1441.2370605469198,0.017695882356817405,0.0,26,36,True,0.0
0.0675,0.3,-0.18000000000000002,True,False,True,True,True,True,False,35,110,32,20,-0.009384393692016602,1776.369873046889,0.010740803493609181,0.0,36,32,True,0.0
0.0675,0.32,-0.18000000000000002,True,False,True,True,True,True,False,34,85,16,4,-0.007847495377063751,1017.4059448242504,0.0028318906516007153,0.0,34,16,True,0.0
0.0675,0.34,-0.18000000000000002,True,False,False,False,False,False,False,7,22,0,0,0.005637571215629578,0.0,1.4901161193847656e-08,0.0,7,0,False,0.0
0.0675,0.36000000000000004,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.38000000000000006,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.4000000000000001,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.42,-0.18000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.42,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.39999999999999997,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.38,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.36,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.33999999999999997,-0.16000000000000003,True,False,False,False,False,False,False,18,50,0,0,0.006582513451576233,0.0,1.4901161193847656e-08,0.0,18,0,False,0.0
0.0675,-0.31999999999999995,-0.16000000000000003,True,False,True,True,True,True,False,48,166,54,25,-0.013417467474937439,1993.3292236328743,0.0025311903875349104,0.0,48,54,True,0.0
0.0675,-0.3,-0.16000000000000003,True,False,True,True,True,True,False,61,212,88,64,-0.01936107873916626,3775.78930664073,0.01762502288846183,0.0,61,88,True,0.0
0.0675,-0.27999999999999997,-0.16000000000000003,True,False,True,True,True,True,False,60,196,75,61,-0.01936107873916626,4356.768554687621,0.03928134262529963,0.0,60,75,True,0.0
0.0675,-0.26,-0.16000000000000003,True,False,True,True,True,True,False,57,176,65,52,-0.01936107873916626,5551.830559052181,0.03824485105559116,0.0,57,65,True,0.0
0.0675,-0.24,-0.16000000000000003,False,True,True,True,True,False,False,62,218,103,84,-0.01936107873916626,5578.511718750208,0.029688895489506158,0.0,62,103,True,0.0
0.0675,-0.21999999999999997,-0.16000000000000003,False,True,True,True,True,False,False,73,252,100,79,-0.01936107873916626,5611.059082031459,0.017471681903179884,0.0,73,100,True,0.0
0.0675,-0.19999999999999998,-0.16000000000000003,False,True,True,True,True,False,False,76,265,89,77,-0.021395549178123474,8074.593261718807,0.013327507410263723,0.0,76,89,True,0.0
0.0675,-0.18,-0.16000000000000003,False,True,True,True,True,False,False,95,318,95,79,-0.02537117898464203,6819.827636719004,0.0067218097055099955,0.0,95,95,True,0.0
0.0675,-0.15999999999999998,-0.16000000000000003,False,True,True,True,True,False,False,91,320,137,106,-0.02537117898464203,5913.044433593915,0.00860203700427008,0.0,91,137,True,0.0
0.0675,-0.13999999999999996,-0.16000000000000003,False,True,True,True,True,False,False,98,314,101,79,-0.02537117898464203,4401.598144531415,0.005806566582221107,0.0,98,101,True,0.0
0.0675,-0.12,-0.16000000000000003,False,True,True,True,True,False,False,114,373,119,94,-0.02537117898464203,4722.355468750131,0.005898677543333761,0.0,114,119,True,0.0
0.0675,-0.09999999999999998,-0.16000000000000003,False,True,True,True,True,False,False,126,430,159,120,-0.020155668258666992,6999.352539062549,0.0076654674889800245,0.0,126,159,True,0.0
0.0675,-0.07999999999999996,-0.16000000000000003,False,True,True,True,True,False,False,123,421,175,144,-0.019960105419158936,4528.1186523438755,0.003151511061402399,0.0,123,175,True,0.0
0.0675,-0.06,-0.16000000000000003,False,True,True,True,True,False,False,109,381,148,129,-0.019960179924964905,4783.565917968801,0.004248575372775836,0.0,109,148,True,0.0
0.0675,-0.03999999999999998,-0.16000000000000003,False,True,True,True,True,False,False,114,405,124,108,-0.025371253490447998,4558.825064309831,0.013343427245543703,0.0,114,124,True,0.0
0.0675,-0.019999999999999962,-0.16000000000000003,False,True,True,True,True,False,False,109,385,192,175,-0.025371253490447998,4250.31689453131,0.007963178673450243,0.0,109,192,True,0.0
0.0675,0.0,-0.16000000000000003,False,True,True,True,True,False,False,110,380,147,122,-0.025371253490447998,4510.104492187668,0.009307338974504425,0.0,110,147,True,0.0
0.0675,0.020000000000000018,-0.16000000000000003,False,True,True,True,True,False,False,115,396,130,107,-0.025371253490447998,4086.3605957032773,0.004889064008596117,0.0,115,130,True,0.0
0.0675,0.040000000000000036,-0.16000000000000003,False,True,True,True,True,False,False,122,415,136,102,-0.025371260941028595,6825.677246093823,0.012795504482516422,0.0,122,136,True,0.0
0.0675,0.06,-0.16000000000000003,False,True,True,True,True,False,False,118,419,207,171,-0.0199601873755455,5774.469238281332,0.001921713405484113,0.0,118,207,True,0.0
0.0675,0.08000000000000002,-0.16000000000000003,False,True,True,True,True,False,False,120,415,147,131,-0.0199601948261261,5144.980468750192,0.008014283494518966,0.0,120,147,True,0.0
0.0675,0.10000000000000003,-0.16000000000000003,False,True,True,True,True,False,False,106,359,131,115,-0.025371268391609192,4816.513671875179,0.016167795306683927,0.0,106,131,True,0.0
0.0675,0.12000000000000005,-0.16000000000000003,False,True,True,True,True,False,False,94,315,125,103,-0.025371268391609192,6122.729492187728,0.006891246895033742,0.0,94,125,True,0.0
0.0675,0.14000000000000007,-0.16000000000000003,False,True,True,True,True,False,False,77,266,88,74,-0.025371268391609192,5539.7900390627065,0.010838956069427974,0.0,77,88,True,0.0
0.0675,0.15999999999999998,-0.16000000000000003,False,True,True,True,True,False,False,73,245,80,72,-0.025371268391609192,6466.881300511603,0.007962278716513397,0.0,73,80,True,0.0
0.0675,0.18,-0.16000000000000003,False,True,True,True,True,False,False,94,323,85,73,-0.025371268391609192,5677.88818359381,0.004320666370208519,0.0,94,85,True,0.0
0.0675,0.2,-0.16000000000000003,False,True,True,True,True,False,False,79,285,135,119,-0.0199601948261261,5686.891113281462,0.008582795680028456,0.0,79,135,True,0.0
0.0675,0.22000000000000003,-0.16000000000000003,False,True,True,True,True,False,False,70,243,84,59,-0.0193609818816185,6757.895507812752,0.03481203859356967,0.0,70,84,True,0.0
0.0675,0.24000000000000005,-0.16000000000000003,False,True,True,True,True,False,False,54,182,72,64,-0.0193609818816185,4376.281491686756,0.009528208723120714,0.0,54,72,True,0.0
0.0675,0.26000000000000006,-0.16000000000000003,True,False,True,True,True,True,False,38,134,63,48,-0.0193609818816185,5619.162597656459,0.024669639274901938,0.0,38,63,True,0.0
0.0675,0.2800000000000001,-0.16000000000000003,True,False,True,True,True,True,False,37,129,57,49,-0.0193609818816185,3774.1806640626405,0.011518594783970219,0.0,37,57,True,0.0
0.0675,0.3,-0.16000000000000003,True,False,True,True,True,True,False,43,142,56,48,-0.0193609818816185,3214.371582031276,0.011246755691954971,0.0,43,56,True,0.0
0.0675,0.32,-0.16000000000000003,True,False,True,True,True,True,False,40,129,39,28,-0.015396416187286377,1383.0638427734891,0.012040792796779673,0.0,40,39,True,0.0
0.0675,0.34,-0.16000000000000003,True,False,False,False,False,False,False,13,31,0,0,0.00460362434387207,0.0,1.4901161193847656e-08,0.0,13,0,False,0.0
0.0675,0.36000000000000004,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.38000000000000006,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.4000000000000001,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.42,-0.16000000000000003,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.42,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.39999999999999997,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.38,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.36,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.33999999999999997,-0.14,True,False,False,False,False,False,False,17,56,0,0,0.006579697132110596,0.0,1.4901161193847656e-08,0.0,17,0,False,0.0
0.0675,-0.31999999999999995,-0.14,True,False,True,True,True,True,False,46,164,58,33,-0.013420283794403076,7777.14977034289,0.015959630898254733,0.0,46,58,True,0.0
0.0675,-0.3,-0.14,True,False,True,True,True,True,False,58,208,88,68,-0.017950795590877533,4550.242675781391,0.013132971366753905,0.0,58,88,True,0.0
0.0675,-0.27999999999999997,-0.14,True,False,True,True,True,True,False,53,185,75,65,-0.017950795590877533,4232.511718750158,0.03249581428571945,0.0,53,75,True,0.0
0.0675,-0.26,-0.14,True,False,True,True,True,True,False,54,177,63,56,-0.017950795590877533,4583.027832031377,0.038818332792477275,0.0,54,63,True,0.0
0.0675,-0.24,-0.14,False,True,True,True,True,False,False,63,220,94,79,-0.017950795590877533,6052.255371093798,0.020029468737793467,0.0,63,94,True,0.0
0.0675,-0.21999999999999997,-0.14,False,True,True,True,True,False,False,79,260,112,93,-0.017950795590877533,7688.906738281312,0.005647392087797316,0.0,79,112,True,0.0
0.0675,-0.19999999999999998,-0.14,False,True,True,True,True,False,False,90,289,119,92,-0.02027258276939392,8111.810058593808,0.017521286652709734,0.0,90,119,True,0.0
0.0675,-0.18,-0.14,False,True,True,True,True,False,False,110,365,103,78,-0.017099782824516296,4883.283691406432,0.0065134796690074,0.0,110,103,True,0.0
0.0675,-0.15999999999999998,-0.14,False,True,True,True,True,False,False,100,345,156,114,-0.0179508775472641,4330.764160156411,0.009430756879923285,0.0,100,156,True,0.0
0.0675,-0.13999999999999996,-0.14,False,True,True,True,True,False,False,106,348,120,87,-0.0179508775472641,4688.54150390638,0.009061038209640401,0.0,106,120,True,0.0
0.0675,-0.12,-0.14,False,True,True,True,True,False,False,119,380,138,111,-0.0179508775472641,4836.526855468885,0.010705944771104925,0.0,119,138,True,0.0
0.0675,-0.09999999999999998,-0.14,False,True,True,True,True,False,False,139,464,181,138,-0.0179508775472641,6071.740722656298,0.003949836285052894,0.0,139,181,True,0.0
0.0675,-0.07999999999999996,-0.14,False,True,True,True,True,False,False,144,497,188,159,-0.0179508775472641,4225.070312500131,0.0104364274081667,0.0,144,188,True,0.0
0.0675,-0.06,-0.14,False,True,True,True,True,False,False,132,432,181,148,-0.017950884997844696,4881.305175781302,0.00393574871938553,0.0,132,181,True,0.0
0.0675,-0.03999999999999998,-0.14,False,True,True,True,True,False,False,146,494,143,118,-0.017099782824516296,4747.667035492846,0.01557109062241785,0.0,146,143,True,0.0
0.0675,-0.019999999999999962,-0.14,False,True,True,True,True,False,False,132,445,211,187,-0.017950892448425293,4225.49267578131,0.010140699784395036,0.0,132,211,True,0.0
0.0675,0.0,-0.14,False,True,True,True,True,False,False,135,446,166,134,-0.017950892448425293,6140.51611328144,0.010276246171933583,0.0,135,166,True,0.0
0.0675,0.020000000000000018,-0.14,False,True,True,True,True,False,False,131,440,161,127,-0.017950892448425293,4316.206542968885,0.014628758001353886,0.0,131,161,True,0.0
0.0675,0.040000000000000036,-0.14,False,True,True,True,True,False,False,142,463,155,118,-0.017950892448425293,4915.131835937653,0.007679257825578533,0.0,142,155,True,0.0
0.0675,0.06,-0.14,False,True,True,True,True,False,False,138,475,225,180,-0.017950892448425293,4708.1665039064255,0.000714302824777723,0.0,138,225,True,0.0
0.0675,0.08000000000000002,-0.14,False,True,True,True,True,False,False,147,483,180,149,-0.017950892448425293,4751.596679687538,0.004939831871964843,0.0,147,180,True,0.0
0.0675,0.10000000000000003,-0.14,False,True,True,True,True,False,False,132,422,154,131,-0.0170997753739357,5106.59179687519,0.0022243537751169573,0.0,132,154,True,0.0
0.0675,0.12000000000000005,-0.14,False,True,True,True,True,False,False,109,364,138,110,-0.01570059359073639,4627.833007812673,0.009390129675524779,0.0,109,138,True,0.0
0.0675,0.14000000000000007,-0.14,False,True,True,True,True,False,False,92,299,107,82,-0.015162423253059387,6686.127929687554,0.008819460007755726,0.0,92,107,True,0.0
0.0675,0.15999999999999998,-0.14,False,True,True,True,True,False,False,93,289,110,80,-0.015867929905653,6785.45045620154,0.00929470375031963,0.0,93,110,True,0.0
0.0675,0.18,-0.14,False,True,True,True,True,False,False,110,355,106,81,-0.015914730727672577,6044.655273437726,0.003891964768790677,0.0,110,106,True,0.0
0.0675,0.2,-0.14,False,True,True,True,True,False,False,94,310,152,129,-0.015914730727672577,5953.711914062547,0.005875092247387582,0.0,94,152,True,0.0
0.0675,0.22000000000000003,-0.14,False,True,True,True,True,False,False,80,265,110,81,-0.017568565905094147,4976.5161132814355,0.008767972446230829,0.0,80,110,True,0.0
0.0675,0.24000000000000005,-0.14,False,True,True,True,True,False,False,60,188,79,60,-0.01930008828639984,5116.475585937659,0.03065544251538742,0.0,60,79,True,0.0
0.0675,0.26000000000000006,-0.14,True,False,True,True,True,True,False,47,148,59,52,-0.01591140404343605,4957.087890625185,0.01816772156482631,0.0,47,59,True,0.0
0.0675,0.2800000000000001,-0.14,True,False,True,True,True,True,False,42,138,57,53,-0.01583506166934967,5224.004882812695,0.01383678163496524,0.0,42,57,True,0.0
0.0675,0.3,-0.14,True,False,True,True,True,True,False,50,146,56,52,-0.015162445604801178,4041.6120605469073,0.015448318799467757,0.0,50,56,True,0.0
0.0675,0.32,-0.14,True,False,True,True,True,True,False,40,137,43,36,-0.015396416187286377,6901.1044921875555,0.020533172778511844,0.0,40,43,True,0.0
0.0675,0.34,-0.14,True,False,False,False,False,False,False,16,44,0,0,0.004430562257766724,0.0,1.4901161193847656e-08,0.0,16,0,False,0.0
0.0675,0.36000000000000004,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.38000000000000006,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.4000000000000001,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,0.42,-0.14,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.42,-0.12000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.39999999999999997,-0.12000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.38,-0.12000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.36,-0.12000000000000002,True,False,False,False,False,False,False,0,0,0,0,,0.0,1.4901161193847656e-08,0.0,0,0,False,0.0
0.0675,-0.33999999999999997,-0.12000000000000002,True,False,False,False,False,False,False,18,63,0,0,0.006583452224731445,0.0,1.4901161193847656e-08,0.0,18,0,False,0.0
0.0675,-0.31999999999999995,-0.12000000000000002,True,False,True,True,True,True,False,59,183,70,33,-0.013416588306427002,6098.665920093831,0.012401925691979742,0.0,59,70,True,0.0
0.0675,-0.3,-0.12000000000000002,True,False,True,True,True,True,False,79,258,104,68,-0.020959846675395966,5762.858398437715,0.004323769529479935,0.0,79,104,True,0.0
0.0675,-0.27999999999999997,-0.12000000000000002,True,False,True,True,True,True,False,72,237,87,65,-0.02095986157655716,4807.8736155624365,0.02999345408254563,0.0,72,87,True,0.0
0.0675,-0.26,-0.12000000000000002,True,False,True,True,True,True,False,71,218,79,56,-0.02095986157655716,9375.87011718785,0.06411400175746827,0.0,71,79,True,0.0
0.0675,-0.24,-0.12000000000000002,False,True,True,True,True,False,False,83,284,117,85,-0.02095986157655716,6983.763671875194,0.0172679478017346,0.0,83,121,True,0.0
0.0675,-0.21999999999999997,-0.12000000000000002,False,True,True,True,True,False,False,96,322,140,109,-0.02095986157655716,6706.1489257815,0.008824480590600781,0.0,96,140,True,0.0
0.0675,-0.19999999999999998,-0.12000000000000002,False,True,True,True,True,False,False,109,352,143,94,-0.02095986157655716,6866.254394531441,0.0041085645641512954,0.0,109,143,True,0.0
0.0675,-0.18,-0.12000000000000002,False,True,True,True,True,False,False,143,440,153,114,-0.02095986157655716,7097.495117187765,0.00692391459389279,0.0,143,153,True,0.0
0.0675,-0.15999999999999998,-0.12000000000000002,False,True,True,True,True,False,False,139,476,189,134,-0.020959876477718353,7233.55615234402,0.017324734157328246,0.0,139,193,True,0.0
0.0675,-0.13999999999999996,-0.12000000000000002,False,True,True,True,True,False,False,148,448,149,107,-0.020959876477718353,5924.309570312665,0.006694908593173592,0.0,148,149,True,0.0
0.0675,-0.12,-0.12000000000000002,False,True,True,True,True,False,False,165,503,168,131,-0.020959876477718353,4908.260253906289,0.00997590813010136,0.0,165,168,True,0.0
0.0675,-0.09999999999999998,-0.12000000000000002,False,True,True,True,True,False,False,191,612,215,161,-0.020959876477718353,8730.36914062507,0.008268727457943542,0.0,191,215,True,0.0
0.0675,-0.07999999999999996,-0.12000000000000002,False,True,True,True,True,False,False,191,632,239,183,-0.020959876477718353,5561.459960937673,0.017933999877906767,0.0,191,243,True,0.0
0.0675,-0.06,-0.12000000000000002,False,True,True,True,True,False,False,170,573,231,170,-0.020959876477718353,5471.393066406308,0.008661108162629001,0.0,170,231,True,0.0
0.0675,-0.03999999999999998,-0.12000000000000002,False,True,True,True,True,False,False,187,611,208,166,-0.020959876477718353,5384.822265625167,0.010428256890016207,0.0,188,208,True,0.0
0.0675,-0.019999999999999962,-0.12000000000000002,False,True,True,True,True,False,False,182,621,266,215,-0.020959891378879547,5841.150390625083,0.004916596163595611,0.0,182,266,True,0.0
0.0675,0.0,-0.12000000000000002,False,True,True,True,True,False,False,192,619,222,162,-0.020959891378879547,4494.476562500064,0.012902390538683734,0.0,192,222,True,0.0
0.0675,0.020000000000000018,-0.12000000000000002,False,True,True,True,True,False,False,176,562,194,148,-0.020959891378879547,7317.952148437773,0.0136974796879385,0.0,175,194,True,0.0
0.0675,0.040000000000000036,-0.12000000000000002,False,True,True,True,True,False,False,200,620,191,136,-0.020959891378879547,5080.812500000189,0.015267219025956931,0.0,200,191,True,0.0
