query_index,requested_qpos_m,basket_offset_x_m,basket_offset_y_m,actual_qpos_0_m,actual_qpos_1_m,actual_qpos_2_m,qpos_max_abs_error_m,qvel_norm_m_s,oracle_contact,oracle_penetration,min_separation_m
787,0.0675,-0.18,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.12402893602848053,0.11070000648498535,9.996075630187988,True,True,-0.02095983177423477
788,0.0675,-0.15999999999999998,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.12202979624271393,0.11070000648498535,9.995871543884277,True,True,-0.02095983177423477
789,0.0675,-0.13999999999999996,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.12003065645694733,0.11070000648498535,9.995667457580566,True,True,-0.020959846675395966
790,0.0675,-0.12,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.11803151667118073,0.11070000648498535,9.995463371276855,True,True,-0.020959846675395966
791,0.0675,-0.09999999999999998,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.11603245139122009,0.11070000648498535,9.995259284973145,True,True,-0.020959846675395966
792,0.0675,-0.07999999999999996,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.11403346061706543,0.11070000648498535,9.995055198669434,True,True,-0.020959846675395966
793,0.0675,-0.06,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.11203446984291077,0.11070000648498535,9.994851112365723,True,True,-0.020959846675395966
794,0.0675,-0.03999999999999998,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.1100354790687561,0.11070000648498535,9.994647026062012,True,True,-0.020959846675395966
795,0.0675,-0.019999999999999962,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.11262784898281097,0.11070000648498535,109.39543914794922,True,True,-0.02095986157655716
796,0.0675,0.0,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.11473362147808075,0.11070000648498535,17.22396469116211,True,True,-0.02095986157655716
797,0.0675,0.020000000000000018,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.12005623430013657,0.11070000648498535,119.70309448242188,True,True,-0.02095986157655716
798,0.0675,0.040000000000000036,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.12527841329574585,0.11070000648498535,120.64155578613281,True,True,-0.02095986157655716
799,0.0675,0.06,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.12671728432178497,0.11070000648498535,115.60022735595703,True,True,-0.02095986157655716
800,0.0675,0.08000000000000002,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.1307346671819687,0.11070000648498535,25.618440628051758,True,True,-0.02095986157655716
801,0.0675,0.10000000000000003,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.13532309234142303,0.11070000648498535,48.42231369018555,True,True,-0.020959846675395966
802,0.0675,0.12000000000000005,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.13617800176143646,0.11070000648498535,7.7750020027160645,True,True,-0.020959846675395966
803,0.0675,0.14000000000000007,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.14401765167713165,0.11070000648498535,123.57521057128906,True,True,-0.02095986157655716
804,0.0675,0.15999999999999998,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.15081602334976196,0.11070000648498535,18.900541305541992,True,True,-0.02095986157655716
805,0.0675,0.18,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.16066649556159973,0.11070000648498535,64.90303039550781,True,True,-0.02095986157655716
806,0.0675,0.2,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.15966981649398804,0.11070000648498535,2.8693597316741943,True,True,-0.02095986157655716
807,0.0675,0.22000000000000003,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.16340601444244385,0.11070000648498535,2.869285821914673,True,True,-0.02095986157655716
808,0.0675,0.24000000000000005,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.16283217072486877,0.11070000648498535,2.8691470623016357,True,True,-0.02095986157655716
809,0.0675,0.26000000000000006,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.16225847601890564,0.11070000648498535,2.8690083026885986,True,True,-0.020959876477718353
810,0.0675,0.2800000000000001,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.1616847813129425,0.11070000648498535,2.8688695430755615,True,True,-0.020959876477718353
811,0.0675,0.3,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.16111108660697937,0.11070000648498535,2.8687307834625244,True,True,-0.020959876477718353
812,0.0675,0.32,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.16053739190101624,0.11070000648498535,2.8685920238494873,True,True,-0.015421509742736816
813,0.0675,0.34,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.1599636971950531,0.11070000648498535,2.86845326423645,False,False,0.004426747560501099
814,0.0675,0.36000000000000004,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.15939000248908997,0.11070000648498535,2.868314504623413,False,False,
815,0.0675,0.38000000000000006,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.15881630778312683,0.11070000648498535,2.868175745010376,False,False,
816,0.0675,0.4000000000000001,0.019999999999999962,0.17820000648498535,0.17820000648498535,0.1582426130771637,0.11070000648498535,2.868036985397339,False,False,
